sample_name,ECG_HR,seg_drscc,mmw_HR_drscc,raw_CEP_HR,AMP_CEP_HR,BP_CEP_HR,Median_CEP_HR,Wavelet_CEP_HR,AMP->BP_CEP_HR,AMP->Median_CEP_HR,AMP->Wavelet_CEP_HR,BP->AMP_CEP_HR,BP->Median_CEP_HR,BP->Wavelet_CEP_HR,Median->AMP_CEP_HR,Median->BP_CEP_HR,Median->Wavelet_CEP_HR,Wavelet->AMP_CEP_HR,Wavelet->BP_CEP_HR,Wavelet->Median_CEP_HR,best_filter
sample_67,104.0,"[22.04, 52.04]",66.94335937500024,60.00000000000021,60.00000000000021,60.00000000000021,100.00000000000036,100.00000000000036,60.00000000000021,100.00000000000036,100.00000000000036,60.00000000000021,100.00000000000036,100.00000000000036,100.00000000000036,50.00000000000018,100.00000000000036,100.00000000000036,50.00000000000018,150.00000000000054,Median
sample_68,104.0,"[2.07, 32.07]",69.72656250000026,50.00000000000018,50.00000000000018,50.00000000000018,100.00000000000036,100.00000000000036,50.00000000000018,100.00000000000036,100.00000000000036,50.00000000000018,100.00000000000036,100.00000000000036,100.00000000000036,50.00000000000018,100.00000000000036,100.00000000000036,50.00000000000018,150.00000000000054,Median
sample_69,97.0,"[14.72, 44.72]",80.41992187500028,50.00000000000018,50.00000000000018,50.00000000000018,100.00000000000036,100.00000000000036,50.00000000000018,100.00000000000036,150.00000000000054,50.00000000000018,100.00000000000036,100.00000000000036,100.00000000000036,60.00000000000021,100.00000000000036,100.00000000000036,50.00000000000018,150.00000000000054,Median
sample_70,115.0,"[23.49, 53.49]",58.593750000000206,50.00000000000018,60.00000000000021,50.00000000000018,100.00000000000036,100.00000000000036,50.00000000000018,100.00000000000036,150.00000000000054,60.00000000000021,100.00000000000036,75.00000000000027,100.00000000000036,60.00000000000021,100.00000000000036,100.00000000000036,67.50000000000024,100.00000000000036,Median
sample_71,100.0,"[0.48, 30.48]",99.31640625000034,50.00000000000018,50.00000000000018,50.00000000000018,100.00000000000036,100.00000000000036,50.00000000000018,100.00000000000036,100.00000000000036,50.00000000000018,100.00000000000036,100.00000000000036,100.00000000000036,50.00000000000018,100.00000000000036,100.00000000000036,150.00000000000054,150.00000000000054,Median
sample_72,95.0,"[7.62, 37.62]",75.3969726561583,50.16666666660565,50.16666666660565,50.16666666660565,100.3333333332113,100.3333333332113,50.16666666660565,100.3333333332113,150.49999999981696,50.16666666660565,100.3333333332113,100.3333333332113,100.3333333332113,50.16666666660565,100.3333333332113,100.3333333332113,150.49999999981696,150.49999999981696,Median
sample_73,96.0,"[2.89, 32.89]",62.25585937500023,50.00000000000018,50.00000000000018,50.00000000000018,100.00000000000036,100.00000000000036,50.00000000000018,100.00000000000036,150.00000000000054,50.00000000000018,100.00000000000036,100.00000000000036,100.00000000000036,42.85714285714301,100.00000000000036,150.00000000000054,112.5000000000004,150.00000000000054,Median
sample_74,99.0,"[28.68, 58.68]",73.09570312499896,49.99999999999929,49.99999999999929,49.99999999999929,99.99999999999858,99.99999999999858,49.99999999999929,99.99999999999858,99.99999999999858,54.99999999999922,99.99999999999858,99.99999999999858,74.99999999999893,49.99999999999929,99.99999999999858,99.99999999999858,49.99999999999929,149.99999999999787,Median
sample_75,96.0,"[3.54, 33.54]",68.11523437500024,60.00000000000021,60.00000000000021,60.00000000000021,100.00000000000036,100.00000000000036,60.00000000000021,100.00000000000036,100.00000000000036,60.00000000000021,100.00000000000036,150.00000000000054,100.00000000000036,60.00000000000021,100.00000000000036,150.00000000000054,150.00000000000054,150.00000000000054,Median
sample_76,104.0,"[13.95, 43.95]",78.22265625000028,50.00000000000018,60.00000000000021,50.00000000000018,100.00000000000036,75.00000000000027,50.00000000000018,100.00000000000036,125.00000000000045,60.00000000000021,100.00000000000036,100.00000000000036,100.00000000000036,50.00000000000018,100.00000000000036,100.00000000000036,55.0000000000002,150.00000000000054,Median
sample_77,109.0,"[4.33, 34.33]",131.68945312500048,49.99999999999996,49.99999999999996,49.99999999999996,99.99999999999991,99.99999999999991,49.99999999999996,99.99999999999991,99.99999999999991,59.99999999999995,99.99999999999991,99.99999999999991,99.99999999999991,49.99999999999996,99.99999999999991,99.99999999999991,49.99999999999996,149.99999999999986,Median
sample_78,92.0,"[22.70, 52.70]",59.17968750000021,55.0000000000002,60.00000000000021,55.0000000000002,100.00000000000036,100.00000000000036,60.00000000000021,100.00000000000036,150.00000000000054,60.00000000000021,100.00000000000036,150.00000000000054,100.00000000000036,50.00000000000018,100.00000000000036,150.00000000000054,50.00000000000018,150.00000000000054,Median
sample_79,84.0,"[24.21, 54.21]",60.35156249999915,49.99999999999929,49.99999999999929,49.99999999999929,74.99999999999893,149.99999999999787,49.99999999999929,74.99999999999893,149.99999999999787,49.99999999999929,74.99999999999893,99.99999999999858,74.99999999999893,49.99999999999929,99.99999999999858,149.99999999999787,49.99999999999929,149.99999999999787,Median
