sample_name,ECG_HR,seg_drscc,mmw_HR_drscc,start,end,raw_HR,AMP_HR,BP_HR,Median_HR,Wavelet_HR,AMP->BP_HR,AMP->Median_HR,AMP->Wavelet_HR,BP->AMP_HR,BP->Median_HR,BP->Wavelet_HR,Median->AMP_HR,Median->BP_HR,Median->Wavelet_HR,Wavelet->AMP_HR,Wavelet->BP_HR,Wavelet->Median_HR
sample_67,59.0,"[16.46, 46.46]",124.5623240950385,16.46,46.46,125.05080379737198,125.05080379737198,125.05080379737198,70.34107713602174,117.23512856003623,125.05080379737198,70.34107713602174,125.05080379737198,125.05080379737198,70.34107713602174,125.05080379737198,70.34107713602174,70.34107713602174,70.34107713602174,117.23512856003623,117.23512856003623,46.89405142401449
sample_68,61.0,"[0.25, 30.25]",67.9020246003568,0.25,30.25,70.31292794571779,70.31292794571779,70.31292794571779,70.31292794571779,109.37566569333877,70.31292794571779,70.31292794571779,109.37566569333877,70.31292794571779,70.31292794571779,109.37566569333877,70.31292794571779,70.31292794571779,70.31292794571779,109.37566569333877,109.37566569333877,70.31292794571779
sample_69,56.0,"[28.24, 58.24]",123.84749500431052,28.24,58.24,124.94565013242755,124.94565013242755,124.94565013242755,70.2819281994905,124.94565013242755,124.94565013242755,70.2819281994905,124.94565013242755,124.94565013242755,70.2819281994905,124.94565013242755,70.2819281994905,70.2819281994905,70.2819281994905,124.94565013242755,124.94565013242755,62.47282506621377
sample_70,63.0,"[11.84, 41.84]",68.19529017267112,11.84,41.84,179.65721187323825,179.65721187323825,124.97892999877445,70.30064812431061,62.48946499938722,124.97892999877445,70.30064812431061,62.48946499938722,124.97892999877445,70.30064812431061,109.35656374892763,70.30064812431061,70.30064812431061,70.30064812431061,46.86709874954041,62.48946499938722,54.67828187446381
sample_71,65.0,"[11.36, 41.36]",68.07051595187204,11.36,41.36,117.21559697542092,117.21559697542092,117.21559697542092,70.32935818525254,117.21559697542092,117.21559697542092,70.32935818525254,117.21559697542092,117.21559697542092,70.32935818525254,117.21559697542092,70.32935818525254,70.32935818525254,70.32935818525254,117.21559697542092,117.21559697542092,70.32935818525254
sample_72,64.0,"[18.86, 48.86]",121.47321000533351,18.86,48.86,117.2002830202213,117.2002830202213,117.2002830202213,70.32016981213278,117.2002830202213,117.2002830202213,70.32016981213278,117.2002830202213,117.2002830202213,70.32016981213278,117.2002830202213,70.32016981213278,70.32016981213278,70.32016981213278,117.2002830202213,117.2002830202213,70.32016981213278
sample_73,60.0,"[0.08, 30.08]",126.4901624928494,0.08,30.08,124.99486262260822,124.99486262260822,124.99486262260822,70.30961022521711,124.99486262260822,124.99486262260822,70.30961022521711,109.37050479478219,124.99486262260822,70.30961022521711,124.99486262260822,70.30961022521711,70.30961022521711,70.30961022521711,124.99486262260822,124.99486262260822,62.49743131130411
sample_74,52.0,"[1.48, 31.48]",116.24867902809288,1.48,31.48,179.65150186808685,179.65150186808685,70.29841377446877,70.29841377446877,109.35308809361808,70.29841377446877,70.29841377446877,101.54215322978823,70.29841377446877,70.29841377446877,117.16402295744795,70.29841377446877,70.29841377446877,70.29841377446877,109.35308809361808,109.35308809361808,54.67654404680904
sample_75,55.0,"[23.71, 53.71]",129.08731992442455,23.71,53.71,124.998028938639,124.998028938639,124.998028938639,62.4990144693195,124.998028938639,124.998028938639,62.4990144693195,124.998028938639,124.998028938639,62.4990144693195,124.998028938639,62.4990144693195,62.4990144693195,62.4990144693195,124.998028938639,124.998028938639,70.31139127798444
sample_76,54.0,"[29.95, 59.95]",68.05172899344576,29.95,59.95,179.68097771901733,124.99546276105553,124.99546276105553,70.30994780309373,109.3710299159236,124.99546276105553,70.30994780309373,109.3710299159236,124.99546276105553,70.30994780309373,117.18324633848957,70.30994780309373,70.30994780309373,179.68097771901733,117.18324633848957,109.3710299159236,46.873298535395826
sample_77,85.0,"[17.03, 47.03]",116.41586298860238,17.03,47.03,124.99066180899486,124.99066180899486,124.99066180899486,62.49533090449743,124.99066180899486,124.99066180899486,62.49533090449743,124.99066180899486,124.99066180899486,62.49533090449743,124.99066180899486,62.49533090449743,62.49533090449743,62.49533090449743,124.99066180899486,124.99066180899486,46.87149817837307
sample_78,81.0,"[5.76, 35.76]",72.3146124258142,5.76,35.76,179.65756876084137,179.65756876084137,70.3007877759814,179.65756876084137,54.67839049242998,70.3007877759814,179.65756876084137,117.16797962663568,70.3007877759814,70.3007877759814,70.3007877759814,179.65756876084137,70.3007877759814,179.65756876084137,117.16797962663568,117.16797962663568,46.86719185065427
sample_79,79.0,"[0.89, 30.89]",129.11324991590607,0.89,30.89,125.02313750722251,125.02313750722251,125.02313750722251,70.32551484781267,117.2091914130211,125.02313750722251,70.32551484781267,132.83708360142393,125.02313750722251,70.32551484781267,117.2091914130211,70.32551484781267,70.32551484781267,70.32551484781267,132.83708360142393,117.2091914130211,70.32551484781267
sample_80,80.0,"[15.55, 45.55]",68.36028906678776,15.55,45.55,125.0016714364119,125.0016714364119,125.0016714364119,62.50083571820595,125.0016714364119,125.0016714364119,62.50083571820595,125.0016714364119,125.0016714364119,62.50083571820595,125.0016714364119,62.50083571820595,62.50083571820595,54.6882312534302,125.0016714364119,125.0016714364119,54.6882312534302
sample_81,78.0,"[2.62, 32.62]",129.83702695173577,2.62,32.62,132.79688397037694,132.79688397037694,132.79688397037694,54.68106987015522,124.98530256035478,132.79688397037694,54.68106987015522,54.68106987015522,132.79688397037694,54.68106987015522,124.98530256035478,54.68106987015522,54.68106987015522,54.68106987015522,132.79688397037694,124.98530256035478,70.30423269019957
sample_82,77.0,"[14.47, 44.47]",126.193377260006,14.47,44.47,125.00316160991164,125.00316160991164,125.00316160991164,70.3142784055753,109.37776640867268,125.00316160991164,70.3142784055753,109.37776640867268,125.00316160991164,70.3142784055753,125.00316160991164,70.3142784055753,70.3142784055753,70.3142784055753,109.37776640867268,109.37776640867268,46.87618560371687
sample_83,83.0,"[6.58, 36.58]",125.90095136113496,6.58,36.58,125.01582952126272,125.01582952126272,125.01582952126272,78.1348934507892,54.69442541555244,125.01582952126272,78.1348934507892,46.88093607047352,125.01582952126272,70.32140410571029,117.2023401761838,70.32140410571029,78.1348934507892,62.50791476063136,54.69442541555244,54.69442541555244,54.69442541555244
sample_84,79.0,"[30.00, 60.00]",124.78106546542104,30.0,60.0,124.9641183731943,124.9641183731943,124.9641183731943,70.29231658492179,117.15386097486966,124.9641183731943,70.29231658492179,117.15386097486966,124.9641183731943,70.29231658492179,117.15386097486966,70.29231658492179,70.29231658492179,70.29231658492179,117.15386097486966,117.15386097486966,54.671801788272504
sample_85,72.0,"[8.42, 38.42]",133.07309376983775,8.42,38.42,132.8289229555812,132.8289229555812,132.8289229555812,70.32119450589593,117.20199084315986,132.8289229555812,70.32119450589593,117.20199084315986,132.8289229555812,70.32119450589593,117.20199084315986,70.32119450589593,70.32119450589593,70.32119450589593,117.20199084315986,117.20199084315986,46.88079633726395
sample_86,75.0,"[10.94, 40.94]",179.70633726665352,10.94,40.94,179.64531643905877,179.64531643905877,124.97065491412783,70.29599338919691,179.64531643905877,117.15998898199484,70.29599338919691,117.15998898199484,132.78132084626083,70.29599338919691,124.97065491412783,70.29599338919691,70.29599338919691,70.29599338919691,124.97065491412783,124.97065491412783,70.29599338919691
sample_87,79.0,"[8.59, 38.59]",116.1227447482139,8.59,38.59,117.19089088913047,117.19089088913047,117.19089088913047,70.31453453347828,125.00361694840583,117.19089088913047,70.31453453347828,125.00361694840583,117.19089088913047,70.31453453347828,117.19089088913047,70.31453453347828,70.31453453347828,78.12726059275364,125.00361694840583,125.00361694840583,54.689082414927555
sample_88,78.0,"[29.86, 59.86]",119.48547315211486,29.86,59.86,179.7012684341385,179.7012684341385,125.00957804113982,70.31788764814115,179.7012684341385,117.19647941356858,70.31788764814115,54.691690392998666,125.00957804113982,70.31788764814115,117.19647941356858,70.31788764814115,70.31788764814115,179.7012684341385,179.7012684341385,54.691690392998666,54.691690392998666
sample_89,82.0,"[27.66, 57.66]",125.90238987972891,27.66,57.66,125.01725792663508,125.01725792663508,125.01725792663508,70.32220758373222,125.01725792663508,125.01725792663508,70.32220758373222,54.695050342902846,125.01725792663508,70.32220758373222,125.01725792663508,70.32220758373222,70.32220758373222,70.32220758373222,125.01725792663508,125.01725792663508,85.94936482456161
sample_90,76.0,"[9.99, 39.99]",129.70150573308115,9.99,39.99,132.81434187067512,125.00173352534128,132.81434187067512,70.31347510800447,132.81434187067512,125.00173352534128,70.31347510800447,54.68825841733681,132.81434187067512,62.50086676267064,132.81434187067512,62.50086676267064,70.31347510800447,62.50086676267064,132.81434187067512,125.00173352534128,62.50086676267064
sample_91,83.0,"[6.11, 36.11]",69.89137261490103,6.11,36.11,125.01094420551729,125.01094420551729,125.01094420551729,70.31865611560347,117.19776019267246,125.01094420551729,70.31865611560347,117.19776019267246,125.01094420551729,70.31865611560347,117.19776019267246,70.31865611560347,70.31865611560347,70.31865611560347,117.19776019267246,117.19776019267246,62.505472102758645
sample_92,79.0,"[12.38, 42.38]",65.30703070213289,12.38,42.38,179.68588634306465,179.68588634306465,124.998877456045,62.4994387280225,179.68588634306465,124.998877456045,62.4994387280225,54.68700888701969,124.998877456045,62.4994387280225,117.18644761504218,62.4994387280225,62.4994387280225,62.4994387280225,132.8113072970478,124.998877456045,54.68700888701969
sample_93,101.0,"[26.95, 56.95]",126.83005674298184,26.95,56.95,125.02910046191421,125.02910046191421,125.02910046191421,70.32886900982675,125.02910046191421,125.02910046191421,70.32886900982675,125.02910046191421,125.02910046191421,70.32886900982675,125.02910046191421,70.32886900982675,70.32886900982675,70.32886900982675,93.77182534643565,125.02910046191421,62.514550230957106
sample_94,85.0,"[7.52, 37.52]",124.65266154613302,7.52,37.52,124.98832354784841,124.98832354784841,124.98832354784841,70.30593199566474,132.80009376958895,124.98832354784841,70.30593199566474,132.80009376958895,124.98832354784841,70.30593199566474,124.98832354784841,70.30593199566474,70.30593199566474,70.30593199566474,124.98832354784841,132.80009376958895,62.494161773924205
sample_95,93.0,"[12.61, 42.61]",129.25563464264414,12.61,42.61,132.82656953123663,132.82656953123663,132.82656953123663,70.31994857536058,101.57325905329861,132.82656953123663,70.31994857536058,101.57325905329861,132.82656953123663,70.31994857536058,109.38658667278312,70.31994857536058,70.31994857536058,70.31994857536058,46.87996571690705,101.57325905329861,46.87996571690705
sample_96,91.0,"[26.85, 56.85]",67.9189375339894,26.85,56.85,70.33044138351083,70.33044138351083,70.33044138351083,70.33044138351083,70.33044138351083,70.33044138351083,70.33044138351083,117.21740230585138,70.33044138351083,70.33044138351083,70.33044138351083,70.33044138351083,70.33044138351083,70.33044138351083,125.03189579290814,70.33044138351083,62.51594789645407
sample_97,93.0,"[11.00, 41.00]",128.3121558931418,11.0,41.0,124.98610952159544,124.98610952159544,124.98610952159544,179.66753243729346,124.98610952159544,124.98610952159544,179.66753243729346,132.79774136669516,124.98610952159544,70.30468660589744,132.79774136669516,179.66753243729346,70.30468660589744,179.66753243729346,132.79774136669516,124.98610952159544,70.30468660589744
sample_98,88.0,"[4.10, 34.10]",120.24640036976896,4.1,34.1,125.00742535902883,125.00742535902883,125.00742535902883,62.503712679514415,125.00742535902883,125.00742535902883,62.503712679514415,117.19446127408953,125.00742535902883,62.503712679514415,125.00742535902883,62.503712679514415,62.503712679514415,70.31667676445372,78.12964084939301,125.00742535902883,78.12964084939301
sample_99,79.0,"[7.54, 37.54]",126.4644091745181,7.54,37.54,124.96941374639954,179.64353226044932,124.96941374639954,179.64353226044932,93.72706030979964,124.96941374639954,179.64353226044932,93.72706030979964,124.96941374639954,70.29529523234973,124.96941374639954,179.64353226044932,70.29529523234973,62.48470687319977,93.72706030979964,93.72706030979964,62.48470687319977
sample_100,74.0,"[24.33, 54.33]",176.86622548449017,24.33,54.33,117.19867227962767,117.19867227962767,117.19867227962767,179.70463082876245,117.19867227962767,117.19867227962767,179.70463082876245,117.19867227962767,117.19867227962767,70.3192033677766,117.19867227962767,70.3192033677766,70.3192033677766,54.69271373049291,117.19867227962767,117.19867227962767,46.87946891185107
sample_101,87.0,"[20.38, 50.38]",71.09044090493266,20.38,50.38,70.29715701500638,70.29715701500638,70.29715701500638,70.29715701500638,70.29715701500638,70.29715701500638,70.29715701500638,70.29715701500638,70.29715701500638,70.29715701500638,70.29715701500638,70.29715701500638,70.29715701500638,70.29715701500638,70.29715701500638,70.29715701500638,70.29715701500638
sample_102,85.0,"[27.94, 57.94]",129.53403147680302,27.94,57.94,132.7990824468897,132.7990824468897,132.7990824468897,70.30539658952985,54.68197512518988,132.7990824468897,70.30539658952985,54.68197512518988,132.7990824468897,70.30539658952985,124.98737171471973,70.30539658952985,70.30539658952985,70.30539658952985,54.68197512518988,54.68197512518988,54.68197512518988
sample_103,79.0,"[1.71, 31.71]",121.04668461425103,1.71,31.71,132.8613294933721,132.8613294933721,132.8613294933721,70.33835090825582,109.4152125239535,132.8613294933721,70.33835090825582,109.4152125239535,132.8613294933721,70.33835090825582,125.04595717023258,62.52297858511629,70.33835090825582,70.33835090825582,125.04595717023258,109.4152125239535,46.892233938837215
sample_104,79.0,"[9.60, 39.60]",119.7767893732151,9.6,39.6,179.68044224955173,179.68044224955173,132.80728340184257,179.68044224955173,109.37070397798801,132.80728340184257,179.68044224955173,101.55851083670315,132.80728340184257,70.30973827156372,124.99509026055773,179.68044224955173,70.30973827156372,70.30973827156372,109.37070397798801,109.37070397798801,54.68535198899401
sample_105,79.0,"[21.00, 51.00]",179.7519505575312,21.0,51.0,179.69091424155238,179.69091424155238,132.81502356984308,70.31383600756398,101.56442978870352,132.81502356984308,70.31383600756398,54.68853911699421,132.81502356984308,70.31383600756398,117.18972667927329,70.31383600756398,70.31383600756398,62.50118756227909,101.56442978870352,101.56442978870352,54.68853911699421
sample_106,79.0,"[6.22, 36.22]",67.58006316924475,6.22,36.22,70.29546977062748,70.29546977062748,70.29546977062748,70.29546977062748,70.29546977062748,70.29546977062748,70.29546977062748,70.29546977062748,70.29546977062748,70.29546977062748,70.29546977062748,70.29546977062748,70.29546977062748,62.48486201833555,70.29546977062748,70.29546977062748,70.29546977062748
sample_107,82.0,"[11.07, 41.07]",118.21936060504814,11.07,41.07,117.15157283184125,117.15157283184125,117.15157283184125,70.29094369910476,124.96167768729734,117.15157283184125,70.29094369910476,124.96167768729734,117.15157283184125,70.29094369910476,124.96167768729734,70.29094369910476,70.29094369910476,62.48083884364867,124.96167768729734,124.96167768729734,70.29094369910476
sample_108,83.0,"[12.35, 42.35]",127.82327271587528,12.35,42.35,179.62373025085293,179.62373025085293,124.95563843537593,70.28754661989896,124.95563843537593,124.95563843537593,70.28754661989896,124.95563843537593,124.95563843537593,70.28754661989896,124.95563843537593,70.28754661989896,70.28754661989896,70.28754661989896,132.76536583758693,124.95563843537593,70.28754661989896
sample_109,73.0,"[5.56, 35.56]",175.06676740325406,5.56,35.56,179.7372496025039,179.7372496025039,125.03460841913315,70.33196723576239,132.84927144532895,125.03460841913315,70.33196723576239,132.84927144532895,125.03460841913315,70.33196723576239,132.84927144532895,70.33196723576239,70.33196723576239,179.7372496025039,132.84927144532895,132.84927144532895,46.88797815717493
sample_110,69.0,"[19.62, 49.62]",67.7667484016217,19.62,49.62,179.73451107601286,179.73451107601286,70.33089563843981,70.33089563843981,125.03270335722634,70.33089563843981,70.33089563843981,125.03270335722634,70.33089563843981,70.33089563843981,117.21815939739969,70.33089563843981,70.33089563843981,70.33089563843981,125.03270335722634,125.03270335722634,62.51635167861317
sample_111,72.0,"[16.85, 46.85]",65.43372476675763,16.85,46.85,70.2840568124054,70.2840568124054,70.2840568124054,62.474717166582565,54.66537752075975,70.2840568124054,62.474717166582565,54.66537752075975,70.2840568124054,62.474717166582565,62.474717166582565,62.474717166582565,62.474717166582565,62.474717166582565,54.66537752075975,54.66537752075975,54.66537752075975
sample_112,75.0,"[21.40, 51.40]",128.36073368430843,21.4,51.4,125.03342810247975,125.03342810247975,125.03342810247975,70.33130330764486,125.03342810247975,125.03342810247975,70.33130330764486,125.03342810247975,125.03342810247975,70.33130330764486,125.03342810247975,70.33130330764486,70.33130330764486,62.51671405123987,125.03342810247975,125.03342810247975,54.70212479483489
sample_113,70.0,"[26.81, 56.81]",127.370014180184,26.81,56.81,124.95989894180447,124.95989894180447,124.95989894180447,70.28994315476501,54.669955787039456,124.95989894180447,70.28994315476501,54.669955787039456,124.95989894180447,62.479949470902234,109.33991157407891,70.28994315476501,70.28994315476501,179.6298547288439,54.669955787039456,54.669955787039456,54.669955787039456
sample_114,73.0,"[0.54, 30.54]",116.56622018132973,0.54,30.54,117.17651452782883,117.17651452782883,117.17651452782883,70.30590871669729,70.30590871669729,117.17651452782883,70.30590871669729,70.30590871669729,117.17651452782883,70.30590871669729,70.30590871669729,70.30590871669729,70.30590871669729,70.30590871669729,70.30590871669729,70.30590871669729,70.30590871669729
sample_115,70.0,"[13.89, 43.89]",128.43402412494552,13.89,43.89,124.9562381985218,124.9562381985218,124.9562381985218,70.2878839866685,124.9562381985218,124.9562381985218,70.2878839866685,124.9562381985218,124.9562381985218,70.2878839866685,124.9562381985218,70.2878839866685,70.2878839866685,70.2878839866685,124.9562381985218,124.9562381985218,46.85858932444568
sample_116,72.0,"[5.76, 35.76]",120.407490428968,5.76,35.76,179.71085010032033,179.71085010032033,117.20272832629585,179.71085010032033,101.57569788278974,117.20272832629585,179.71085010032033,54.694606552271395,117.20272832629585,70.32163699577751,109.38921310454279,179.71085010032033,54.694606552271395,62.50812177402445,54.694606552271395,101.57569788278974,54.694606552271395
sample_117,70.0,"[20.48, 50.48]",128.19349842116424,20.48,50.48,125.019183222164,125.019183222164,125.019183222164,70.32329056246725,125.019183222164,125.019183222164,70.32329056246725,132.83288217354925,125.019183222164,70.32329056246725,125.019183222164,70.32329056246725,70.32329056246725,70.32329056246725,125.019183222164,125.019183222164,70.32329056246725
sample_118,69.0,"[20.24, 50.24]",128.03562903840725,20.24,50.24,125.01404923511707,125.01404923511707,125.01404923511707,70.32040269475335,54.693646540363716,125.01404923511707,70.32040269475335,54.693646540363716,125.01404923511707,70.32040269475335,109.38729308072743,70.32040269475335,70.32040269475335,70.32040269475335,54.693646540363716,54.693646540363716,54.693646540363716
sample_119,73.0,"[29.31, 59.31]",132.14498061973717,29.31,59.31,179.69275886582278,179.69275886582278,132.81638698778204,62.50182917072096,109.37820104876168,132.81638698778204,62.50182917072096,109.37820104876168,132.81638698778204,62.50182917072096,132.81638698778204,62.50182917072096,62.50182917072096,62.50182917072096,109.37820104876168,109.37820104876168,46.87637187804072
